PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
229,2023-07-05,15:20:26.29,3,4,"dunham, ",,Undefined,HUN_BEA,"Player 16, Extra",1000115177,Right,TRA_HIG,Undefined,7,Top,2,1,2,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.82267,0.795622,-2.274942,1959.975574,210.985263,1:00,5.28788,2.60452,5.11462,-23.14163,20.71076,11.44217,4.10954,1.41387,73.18412,-3.582862,-0.253482,0.476615,,,,,,,,,,,,-6.37772,10.45501,-2.39952,50,5.34576,4.19414,-118.32807,0.93893,-8.8726,26.53125,-17.62917,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,249c8540-1b82-11ee-826f-79ff3899aa0b,79.08355,,,8.63855,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:20:26.29,2023-07-05T15:20:26.2922084-07:00,2023-07-05T22:20:26.2922084Z,,v3,,,,,,Undefined,HUN_BEA,d236c424-bcc0-492a-8e5d-b2067328571a,55.37611,-119.52741,13.26563,5.28531,1.73585,-8.81458,-2.59818,4.59523,-4.4363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
230,2023-07-05,15:20:37.71,3,5,"dunham, ",,Undefined,HUN_BEA,"Player 16, Extra",1000115177,Right,TRA_HIG,Undefined,7,Top,2,2,2,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.39052,3.545015,-1.157318,2561.157922,68.035341,8:15,5.47465,2.76289,4.8123,-60.47216,-4.74209,-17.19938,3.79845,0.23314,65.49372,-7.440081,-4.178629,0.537299,,,,,,,,,,,,7.91902,-2.8698,-2.63239,50,5.77594,2.8489,-105.92848,4.45678,8.7391,22.94067,-35.34106,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,2b75e870-1b82-11ee-826f-79ff3899aa0b,70.15167,,,7.8968,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:20:37.71,2023-07-05T15:20:37.7125220-07:00,2023-07-05T22:20:37.7125220Z,,v3,,,,,,Undefined,HUN_BEA,9f6d7e52-e87c-4715-be7e-a1d6ab10a14e,55.68159,-107.15187,11.47034,5.48801,6.34145,-17.67053,-2.77189,2.38286,4.36955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
231,2023-07-05,15:20:54.96,3,6,"dunham, ",,Undefined,HUN_BEA,"Player 16, Extra",1000115177,Right,TRA_HIG,Undefined,7,Top,2,3,2,Undefined,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,80.96294,-0.724405,-4.238086,2020.295149,254.732854,2:30,4.63119,3.22522,5.6344,-35.81301,8.01784,23.45104,0.96905,1.21834,73.09152,-7.361462,-0.057228,0.476498,,,,,,,,,,,,-13.33595,4.73551,-2.88003,50,4.54669,7.75648,-117.15058,-2.6387,-18.2373,25.42887,-25.6981,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,35b38540-1b82-11ee-826f-79ff3899aa0b,79.10301,,,7.87142,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:20:54.96,2023-07-05T15:20:54.9637476-07:00,2023-07-05T22:20:54.9637476Z,,v3,,,,,,Undefined,HUN_BEA,e63c26c6-dcc8-4ee9-9394-f42bb2740e5b,54.86326,-118.2015,12.71444,4.6338,-1.57667,-12.84905,-3.21616,8.51018,-9.11865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
232,2023-07-05,15:21:19.48,4,1,"dunham, ",,Undefined,HUN_BEA,"Player 17, Extra",1000115178,Right,TRA_HIG,Undefined,7,Top,2,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.88392,-2.153611,-4.19085,1817.614425,211.737072,1:00,5.49051,2.57155,5.32136,-25.51379,20.27619,11.45103,1.33701,-0.41395,71.85155,-6.943192,-2.164457,0.487031,,,,,,,,,,,,-7.08489,11.35245,-2.20023,50,5.27741,7.97465,-115.32088,-5.10943,-9.37336,24.95846,-17.15474,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,44523240-1b82-11ee-826f-79ff3899aa0b,77.39228,,,8.03238,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:21:19.48,2023-07-05T15:21:19.4898276-07:00,2023-07-05T22:21:19.4898276Z,,v3,,,,,,Undefined,HUN_BEA,e0087d81-2391-470b-92c3-5c1ac8d2f516,55.171,-116.43465,12.47923,5.48834,-4.34391,-8.57737,-2.56543,8.39293,-4.68668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
233,2023-07-05,15:21:34.50,4,2,"dunham, ",,Undefined,HUN_BEA,"Player 17, Extra",1000115178,Right,TRA_HIG,Undefined,7,Top,2,1,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.3897,1.336825,-2.088839,1904.280063,211.444941,1:00,5.14379,2.63909,5.20083,-26.6586,19.72887,11.00638,4.18061,1.59084,71.09257,-3.684919,-0.141182,0.490198,,,,,,,,,,,,-6.12693,9.85839,-2.45417,50,5.24845,3.72278,-114.83723,1.87409,-8.03497,24.8251,-19.24554,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,4d463810-1b82-11ee-826f-79ff3899aa0b,76.89222,,,8.29713,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:21:34.50,2023-07-05T15:21:34.5080164-07:00,2023-07-05T22:21:34.5080164Z,,v3,,,,,,Undefined,HUN_BEA,3149a3db-f53e-4a3d-b04f-118f545ca496,55.29041,-115.97525,12.41255,5.14232,2.75634,-9.62277,-2.63327,4.09112,-4.01748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
234,2023-07-05,15:21:50.19,4,3,"dunham, ",,Undefined,HUN_BEA,"Player 17, Extra",1000115178,Right,TRA_HIG,Undefined,7,Top,2,2,0,Undefined,Changeup,InPlay,Undefined,Popup,Out,1,0,,80.02841,-0.860406,-2.851757,1883.884723,210.473067,1:00,5.0983,2.65901,5.28398,-24.84801,20.66576,11.1454,2.2186,0.9076,71.87836,-5.545713,-0.876915,0.48556,65.78269,41.740644,4.996732,4271.177147,109.14318,60.85574,13.70201,194.96263,191.44651,8.335114,3.999967,-6.56225,11.12599,-2.40762,50,5.00255,5.31412,-115.78478,-2.48566,-8.74131,25.39829,-17.35357,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,569f4140-1b82-11ee-826f-79ff3899aa0b,77.62678,60.87159,,8.15005,,,,2.97611,2.37891,-0.92443,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:21:50.19,2023-07-05T15:21:50.1961572-07:00,2023-07-05T22:21:50.1961572Z,FlyBall,v3,,,,,,Undefined,HUN_BEA,078c7ebd-47f9-40d6-b8c8-7f8b015677ed,55.21062,-116.92218,12.69915,5.09646,-1.70852,-8.67679,-2.65436,5.70558,-4.37066,197.131701,2.97728,71.68609,-13.78212,3.51117,-0.53171,0.00775,0.01127,-0.00106,-3E-05,2.37931,64.21765,-19.33113,0.86659,0.27542,-0.25885,0.09356,-0.01609,0.00106,-0.92469,6.27801,1.55406,-0.7143,0.14029,0.0041,-0.00875,0.00168,-0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
235,2023-07-05,15:23:44.67,1,1,"Player 10, Extra",1000115169,Right,TRA_HIG,"Aceves, Nathan",1000223066,Right,HUN_BEA,Undefined,7,Bottom,0,0,0,Undefined,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.77859,-0.291838,-3.910421,2271.599247,233.390949,1:45,5.22629,2.51496,5.8134,-25.94466,13.75209,16.54257,2.79224,0.25186,76.26153,-5.180697,-0.953959,0.45347,,,,,,,,,,,,-9.6254,7.52414,-2.20387,50,5.1872,7.69071,-122.68403,-1.42624,-14.44533,27.74199,-20.88217,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,9ad87700-1b82-11ee-826f-79ff3899aa0b,83.11996,,,8.51706,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:23:44.67,2023-07-05T15:23:44.6762340-07:00,2023-07-05T22:23:44.6762340Z,,v3,,,,,,Undefined,TRA_HIG,35535612-98e1-4c55-a12a-f2492f64030a,54.68031,-123.73784,13.87099,5.22632,-0.63301,-10.44109,-2.50643,8.23943,-7.22266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
236,2023-07-05,15:23:56.69,1,2,"Player 10, Extra",1000115169,Right,TRA_HIG,"Aceves, Nathan",1000223066,Right,HUN_BEA,Undefined,7,Bottom,0,0,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,75.8901,-2.110405,-4.59357,1554.595393,203.901041,12:45,5.20904,2.18044,5.5536,-32.47549,17.75942,7.03363,0.52364,-1.53468,68.64759,-8.151831,-3.344634,0.510122,,,,,,,,,,,,-5.06437,10.20682,-1.78746,50,5.00508,8.54136,-109.58504,-4.98841,-6.0586,22.29316,-19.96344,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,a20a8180-1b82-11ee-826f-79ff3899aa0b,73.88903,,,7.24251,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:23:56.69,2023-07-05T15:23:56.6900580-07:00,2023-07-05T22:23:56.6900580Z,,v3,,,,,,Undefined,TRA_HIG,55e5e552-258b-4461-ba9c-ea4229fcbe19,54.9405,-110.58554,11.14658,5.20885,-4.09247,-9.98172,-2.17689,8.81326,-3.0293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
237,2023-07-05,15:24:08.25,1,3,"Player 10, Extra",1000115169,Right,TRA_HIG,"Aceves, Nathan",1000223066,Right,HUN_BEA,Undefined,7,Bottom,0,1,1,Undefined,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.79116,-0.601494,-4.634187,2251.252469,210.344984,1:00,5.21915,2.47398,5.98145,-20.90761,19.71033,10.63304,2.91748,-0.94469,75.05472,-4.614798,-2.732431,0.458702,,,,,,,,,,,,-6.94095,10.71886,-2.11285,50,5.16002,9.37823,-121.08816,-1.82549,-10.10973,27.82913,-16.56163,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,a8e3bda0-1b82-11ee-826f-79ff3899aa0b,82.172,,,8.73644,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:24:08.25,2023-07-05T15:24:08.2509668-07:00,2023-07-05T22:24:08.2509668Z,,v3,,,,,,Undefined,TRA_HIG,f3c3b2a2-ba68-433b-a50d-31b7ea4d9f35,54.51015,-122.12031,13.91456,5.21633,-1.21123,-8.28082,-2.46763,9.75319,-5.05487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
238,2023-07-05,15:24:20.27,1,4,"Player 10, Extra",1000115169,Right,TRA_HIG,"Aceves, Nathan",1000223066,Right,HUN_BEA,Undefined,7,Bottom,0,1,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.84446,-0.885797,-4.625404,2066.992551,229.78501,1:45,5.18591,2.4413,5.84724,-27.76234,12.84339,13.4178,2.04652,-0.74798,75.54184,-6.096016,-2.229461,0.458633,,,,,,,,,,,,-8.29504,7.27851,-2.07217,50,5.09768,9.2548,-121.21359,-2.73576,-12.15597,27.01324,-21.50779,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,b00f1160-1b82-11ee-826f-79ff3899aa0b,82.18435,,,8.30262,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:24:20.27,2023-07-05T15:24:20.2772836-07:00,2023-07-05T22:24:20.2772836Z,,v3,,,,,,Undefined,TRA_HIG,62b43a2e-636b-4a4e-a68b-47ceae2a07cb,54.64648,-122.2447,13.50662,5.18644,-1.9148,-10.75389,-2.43429,9.7188,-6.07799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
239,2023-07-05,15:24:32.84,1,5,"Player 10, Extra",1000115169,Right,TRA_HIG,"Aceves, Nathan",1000223066,Right,HUN_BEA,Undefined,7,Bottom,0,2,1,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,84.33082,1.609653,-5.350216,2248.566635,208.207236,1:00,5.25086,2.4942,6.08252,-20.70572,19.42769,9.60331,5.02142,-1.66957,75.18982,-2.379809,-3.633806,0.455958,,,,,,,,,,,,-6.69359,9.84032,-2.08468,50,5.3647,11.00018,-121.68202,2.90573,-9.82718,28.50497,-17.72706,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,b78c2ea0-1b82-11ee-826f-79ff3899aa0b,82.66653,,,9.141,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:24:32.84,2023-07-05T15:24:32.8427876-07:00,2023-07-05T22:24:32.8427876Z,,v3,,,,,,Undefined,TRA_HIG,5212ec54-afa7-4615-95fe-9b29ee158268,54.40826,-122.71035,14.25248,5.24834,3.54524,-8.86353,-2.48791,11.3547,-4.91359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
240,2023-07-05,15:24:44.95,1,6,"Player 10, Extra",1000115169,Right,TRA_HIG,"Aceves, Nathan",1000223066,Right,HUN_BEA,Undefined,7,Bottom,0,3,1,Undefined,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,83.35507,1.147519,-5.804664,2201.532854,234.367023,1:45,4.91164,2.59882,5.93959,-26.44368,14.59918,18.27017,3.77809,-1.28167,74.8147,-3.847881,-2.548225,0.461095,,,,,,,,,,,,-11.13969,7.5315,-2.14473,50,4.98885,11.49004,-120.31656,1.64668,-16.10247,26.36784,-21.28724,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,bec36940-1b82-11ee-826f-79ff3899aa0b,81.74557,,,8.54038,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:24:44.95,2023-07-05T15:24:44.9525092-07:00,2023-07-05T22:24:44.9525092Z,,v3,,,,,,Undefined,TRA_HIG,6189d784-0814-4839-9c4e-6bb35044a4ba,54.5548,-121.31066,13.18392,4.91164,2.44923,-10.64362,-2.58936,12.09712,-8.05124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
241,2023-07-05,15:25:12.53,2,1,"Player 10, Extra",1000115169,Right,TRA_HIG,"haidl, ",,Undefined,HUN_BEA,Undefined,7,Bottom,0,0,0,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,67.57768,4.975948,2.233331,2250.438947,60.549025,8:00,5.27616,2.43225,5.44574,-72.4598,-8.18418,-18.9719,3.91181,2.94325,60.3203,-8.310815,-1.137013,0.577025,,,,,,,,,,,,10.15918,-4.95221,-2.61657,50,5.66833,-3.1161,-97.49096,6.32098,9.51353,19.18159,-36.81155,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,cf44e000-1b82-11ee-826f-79ff3899aa0b,65.32205,,,7.25738,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:25:12.53,2023-07-05T15:25:12.5327716-07:00,2023-07-05T22:25:12.5327716Z,,v3,,,,,,Undefined,TRA_HIG,3aa6b775-e7fe-4084-a8f0-7b0b0d6a0644,55.05064,-98.47968,9.5908,5.29361,8.21843,-18.40577,-2.44331,-3.60647,4.75677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
242,2023-07-05,15:25:26.03,2,2,"Player 10, Extra",1000115169,Right,TRA_HIG,"haidl, ",,Undefined,HUN_BEA,Undefined,7,Bottom,0,1,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.05761,1.696712,-1.898338,2085.852361,221.620534,1:30,4.73315,2.88328,5.58484,-26.87777,16.76816,13.51788,4.07908,2.23644,72.9125,-3.371578,0.511358,0.475492,,,,,,,,,,,,-7.36217,8.37241,-2.72892,50,4.86187,3.32971,-117.39642,2.67528,-10.13576,25.02203,-20.64741,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,d741b490-1b82-11ee-826f-79ff3899aa0b,79.2704,,,8.14511,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:25:26.03,2023-07-05T15:25:26.0354916-07:00,2023-07-05T22:25:26.0354916Z,,v3,,,,,,Undefined,TRA_HIG,fcceff2a-1a2f-434c-ab6f-9afe27995d77,54.90751,-118.43779,12.51101,4.73265,3.53459,-10.32371,-2.87628,3.75155,-5.06788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
243,2023-07-05,15:25:59.88,2,3,"Player 10, Extra",1000115169,Right,TRA_HIG,"haidl, ",,Undefined,HUN_BEA,Undefined,7,Bottom,0,2,0,Undefined,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.42822,1.079613,-3.114136,2096.824446,237.86278,2:00,4.99166,2.83965,5.63536,-31.55179,13.29812,18.31859,3.37116,1.45807,71.54568,-4.85969,0.152193,0.482006,,,,,,,,,,,,-10.2106,6.86229,-2.58593,50,5.0641,5.55445,-116.26138,1.22664,-13.61206,27.07592,-23.02572,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,eb71db70-1b82-11ee-826f-79ff3899aa0b,78.19917,,,8.88254,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:25:59.88,2023-07-05T15:25:59.8814564-07:00,2023-07-05T22:25:59.8814564Z,,v3,,,,,,Undefined,TRA_HIG,f2fbbb7e-29e6-4143-a12d-f29b28df2945,54.8547,-117.38654,13.53796,4.99324,2.18349,-11.51286,-2.8285,6.1201,-6.80603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
244,2023-07-05,15:26:10.87,2,4,"Player 10, Extra",1000115169,Right,TRA_HIG,"haidl, ",,Undefined,HUN_BEA,Undefined,7,Bottom,0,2,1,Undefined,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,80.54398,0.245852,-3.256593,2162.573968,243.729327,2:00,4.65397,2.84652,5.82689,-33.95868,10.08607,17.07891,2.05299,1.23922,72.35963,-6.108451,-0.199222,0.47766,92.19365,5.668803,27.876171,1870.002431,,,,111.70513,111.70513,30.534564,0.940642,-9.81961,5.53004,-2.59061,50,4.6543,5.97082,-116.63059,-0.53873,-13.25871,25.97284,-24.70723,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,f203ae50-1b82-11ee-826f-79ff3899aa0b,78.91066,4.70429,,8.18435,,,,2.19709,2.1538,-1.22306,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:26:10.87,2023-07-05T15:26:10.8799332-07:00,2023-07-05T22:26:10.8799332Z,GroundBall,v3,,,,,,Undefined,TRA_HIG,a3d58fb5-7896-44fd-b352-747bd6ab4c19,54.66833,-117.6656,12.98642,4.65615,0.44585,-12.35361,-2.83908,6.49918,-6.62935,267.436828,2.19709,118.94201,-23.33962,4.03735,-0.87458,0.18072,-0.03855,0.00753,-0.00089,2.1538,13.35647,-18.1904,1.97274,-0.41688,0.10138,-0.02178,0.00427,-0.00053,-1.22306,62.91323,-0.74254,-0.86166,0.28009,-0.08081,0.01971,-0.0041,0.00051,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
245,2023-07-05,15:26:47.43,3,1,"Player 10, Extra",1000115169,Right,TRA_HIG,"Curry, Travis",1000223087,Right,HUN_BEA,Undefined,7,Bottom,0,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.01354,-0.01904,-5.358887,2110.109819,216.495334,1:15,5.20586,2.29467,5.73347,-23.31871,18.66446,12.59363,3.24483,-1.66075,74.06961,-4.460159,-3.121171,0.466347,,,,,,,,,,,,-8.18241,9.93048,-1.85473,50,5.19036,10.70836,-119.75856,-0.70064,-11.62326,27.84455,-18.0676,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,07ca53b0-1b83-11ee-826f-79ff3899aa0b,80.82492,,,8.94392,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:26:47.43,2023-07-05T15:26:47.4361700-07:00,2023-07-05T22:26:47.4361700Z,,v3,,,,,,Undefined,TRA_HIG,50b1a428-91c7-4bc7-affa-fec7e84bb8a3,54.75834,-120.85983,13.92228,5.20394,0.01395,-9.0338,-2.28735,11.16807,-5.81163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
246,2023-07-05,15:27:01.91,3,2,"Player 10, Extra",1000115169,Right,TRA_HIG,"Curry, Travis",1000223087,Right,HUN_BEA,Undefined,7,Bottom,0,1,0,Undefined,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.59396,0.436769,-5.001112,2050.874419,225.980487,1:30,5.1722,2.37734,5.88964,-29.10466,14.35245,13.00509,3.1539,-1.19422,72.37781,-5.078102,-2.680761,0.474463,,,,,,,,,,,,-8.37402,7.67036,-1.98054,50,5.19128,9.76633,-117.70771,0.05308,-11.40813,28.37248,-21.72454,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,106eb2e0-1b83-11ee-826f-79ff3899aa0b,79.4424,,,9.21615,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:27:01.91,2023-07-05T15:27:01.9131236-07:00,2023-07-05T22:27:01.9131236Z,,v3,,,,,,Undefined,TRA_HIG,0b8d8455-44cd-4373-abe9-15321cb5070b,54.60026,-118.81139,14.18624,5.17277,0.89816,-10.86227,-2.36908,10.2101,-5.70407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
247,2023-07-05,15:27:24.91,3,3,"Player 10, Extra",1000115169,Right,TRA_HIG,"Curry, Travis",1000223087,Right,HUN_BEA,Undefined,7,Bottom,0,1,1,Undefined,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,82.27994,0.638913,-3.879719,2237.125171,220.738177,1:15,5.12864,2.51209,5.70873,-22.50178,20.6243,16.18564,3.85012,0.24083,72.51432,-3.703209,-0.99434,0.472652,64.51807,47.213735,177.37593,3953.778486,,,,,19.66009,,,-9.68339,10.71406,-2.19707,50,5.16901,7.38917,-118.80136,0.72055,-13.35384,30.18813,-17.39887,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,1e221580-1b83-11ee-826f-79ff3899aa0b,79.74674,23.71619,,9.76563,,,,1.24325,3.85489,-0.22207,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,22:27:24.91,2023-07-05T15:27:24.9144676-07:00,2023-07-05T22:27:24.9144676Z,,v3,,,,,,Undefined,TRA_HIG,a42f42a9-d53e-4230-b56d-425bf677fe43,54.78282,-120.01055,15.09406,5.12619,1.41746,-8.69943,-2.50375,7.92406,-6.67692,345.264543,1.24413,-64.24531,3.3974,,,,,,,3.86213,69.15326,-27.81909,,,,,,,-0.22047,2.87789,-2.44359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
